DT_REFER;CD_CVM;CD_CONTA;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;VL_CONTA_PENULTIMO;VL_CONTA
2012-03-31;20257;5.03;;2011-03-31;2508354000.0;2252472000.0
2012-03-31;20257;5.07;;2011-03-31;2581188000.0;2348294000.0
2012-03-31;20257;6.01;;2011-03-31;173211000.0;226708000.0
2012-03-31;20257;6.02;;2011-03-31;60962000.0;-2835000.0
2012-03-31;20257;6.03;;2011-03-31;-8315000.0;-28189000.0
2012-03-31;20257;6.05;;2011-03-31;225858000.0;195684000.0
2012-03-31;20257;7.01;;2011-03-31;172055000.0;256031000.0
2012-03-31;20257;7.02;;2011-03-31;-8059000.0;-19417000.0
2012-03-31;20257;7.03;;2011-03-31;163996000.0;236614000.0
2012-03-31;20257;7.04.01;;2011-03-31;-373000.0;-406000.0
2012-03-31;20257;7.05;;2011-03-31;163623000.0;236208000.0
2012-03-31;20257;7.06;;2011-03-31;14614000.0;45240000.0
2012-03-31;20257;7.07;;2011-03-31;178237000.0;281448000.0
2012-03-31;20257;7.08;;2011-03-31;178237000.0;281448000.0
2012-06-30;2453;1.01;2011-12-31;;8531649000.0;8565893000.0
2012-06-30;2453;1.01.01;2011-12-31;;2862490000.0;2335270000.0
2012-06-30;2453;1.01.02;2011-12-31;;358987000.0;856396000.0
2012-06-30;2453;1.01.03;2011-12-31;;2998686000.0;3029496000.0
2012-06-30;2453;1.01.04;2011-12-31;;54430000.0;67253000.0
2012-06-30;2453;1.02.01;2011-12-31;;14726385000.0;15336804000.0
2012-06-30;2453;1.02.02;2011-12-31;;176740000.0;195180000.0
2012-06-30;2453;1.02.03;2011-12-31;;8661791000.0;8703735000.0
2012-06-30;2453;1.02.04;2011-12-31;;5261181000.0;4755311000.0
2012-06-30;2453;2.01;2011-12-31;;12169346000.0;13003998000.0
2012-06-30;2453;2.01.02;2011-12-31;;1189848000.0;1282021000.0
2012-06-30;2453;2.01.03;2011-12-31;;645937000.0;739763000.0
2012-06-30;2453;2.01.04;2011-12-31;;7821060000.0;9069865000.0
2012-06-30;2453;2.01.05;2011-12-31;;2215467000.0;1671737000.0
2012-06-30;2453;2.01.06;2011-12-31;;25143000.0;0.0
2012-06-30;2453;2.01.07;2011-12-31;;0.0;0.0
2012-06-30;2453;2.02.01;2011-12-31;;7958009000.0;6972648000.0
2012-06-30;2453;2.02.02;2011-12-31;;3701980000.0;3722349000.0
2012-06-30;2453;2.02.03;2011-12-31;;1234024000.0;406590000.0
2012-06-30;2453;2.02.04;2011-12-31;;549439000.0;553454000.0
2012-06-30;2453;2.03.01;2011-12-31;;3412073000.0;4265091000.0
2012-06-30;2453;2.03.02;2011-12-31;;3953850000.0;3953850000.0
2012-06-30;2453;2.03.04;2011-12-31;;3292871000.0;2353537000.0
2012-06-30;2453;3.01;;2011-06-30;3804769000.0;4413940000.0
2012-06-30;2453;3.02;;2011-06-30;-2518053000.0;-2857804000.0
2012-06-30;2453;3.03;;2011-06-30;1286716000.0;1556136000.0
2012-06-30;2453;3.04;;2011-06-30;-270278000.0;-368836000.0
2012-06-30;2453;3.05;;2011-06-30;1016438000.0;1187300000.0
2012-06-30;2453;3.06;;2011-06-30;-234232000.0;-302632000.0
2012-06-30;2453;3.07;;2011-06-30;782206000.0;884668000.0
2012-06-30;2453;3.08;;2011-06-30;-259149000.0;-280436000.0
2012-06-30;2453;3.09;;2011-06-30;523057000.0;604232000.0
2012-06-30;2453;3.11;;2011-06-30;523057000.0;604232000.0
2012-06-30;2453;5.01;;2011-06-30;11476133000.0;11744948000.0
2012-06-30;2453;5.03;;2011-06-30;11476133000.0;11744948000.0
2012-06-30;2453;5.07;;2011-06-30;12457047000.0;12897884000.0
2012-06-30;2453;6.01;;2011-06-30;1771361000.0;1745889000.0
2012-06-30;2453;6.02;;2011-06-30;-1480708000.0;-1718476000.0
2012-06-30;2453;6.03;;2011-06-30;-233238000.0;-554633000.0
2012-06-30;2453;6.05;;2011-06-30;57415000.0;-527220000.0
2012-06-30;2453;7.01;;2011-06-30;10677377000.0;12292593000.0
2012-06-30;2453;7.02;;2011-06-30;-4155500000.0;-4828996000.0
2012-06-30;2453;7.03;;2011-06-30;6521877000.0;7463597000.0
2012-06-30;2453;7.04.01;;2011-06-30;-476130000.0;-482715000.0
2012-06-30;2453;7.05;;2011-06-30;6045747000.0;6980882000.0
2012-06-30;2453;7.06;;2011-06-30;443236000.0;444421000.0
2012-06-30;2453;7.07;;2011-06-30;6488983000.0;7425303000.0
2012-06-30;2453;7.08;;2011-06-30;6488983000.0;7425303000.0
2012-06-30;20257;1.01;2011-12-31;;1556749000.0;2578940000.0
2012-06-30;20257;1.01.01;2011-12-31;;495406000.0;1529686000.0
2012-06-30;20257;1.01.02;2011-12-31;;0.0;0.0
2012-06-30;20257;1.01.03;2011-12-31;;999944000.0;1011221000.0
2012-06-30;20257;1.01.04;2011-12-31;;0.0;0.0
2012-06-30;20257;1.02.01;2011-12-31;;4615235000.0;4503117000.0
2012-06-30;20257;1.02.02;2011-12-31;;0.0;0.0
2012-06-30;20257;1.02.03;2011-12-31;;13940000.0;14825000.0
2012-06-30;20257;1.02.04;2011-12-31;;6447000.0;6270000.0
2012-06-30;20257;2.01;2011-12-31;;1647891000.0;2627695000.0
2012-06-30;20257;2.01.02;2011-12-31;;33009000.0;12867000.0
2012-06-30;20257;2.01.03;2011-12-31;;13961000.0;17509000.0
2012-06-30;20257;2.01.04;2011-12-31;;1307947000.0;2310695000.0
2012-06-30;20257;2.01.05;2011-12-31;;292974000.0;286624000.0
2012-06-30;20257;2.01.06;2011-12-31;;0.0;0.0
2012-06-30;20257;2.01.07;2011-12-31;;0.0;0.0
2012-06-30;20257;2.02.01;2011-12-31;;2015405000.0;1993490000.0
2012-06-30;20257;2.02.02;2011-12-31;;33553000.0;46250000.0
2012-06-30;20257;2.02.03;2011-12-31;;242101000.0;226242000.0
2012-06-30;20257;2.02.04;2011-12-31;;949000.0;1502000.0
2012-06-30;20257;2.03.01;2011-12-31;;1312536000.0;1312536000.0
2012-06-30;20257;2.03.02;2011-12-31;;594507000.0;594507000.0
2012-06-30;20257;2.03.04;2011-12-31;;345429000.0;131162000.0
2012-06-30;20257;3.01;;2011-06-30;150608000.0;216852000.0
2012-06-30;20257;3.02;;2011-06-30;-12760000.0;-21065000.0
2012-06-30;20257;3.03;;2011-06-30;137848000.0;195787000.0
2012-06-30;20257;3.04;;2011-06-30;-8158000.0;-19265000.0
2012-06-30;20257;3.05;;2011-06-30;129690000.0;176522000.0
2012-06-30;20257;3.06;;2011-06-30;-38917000.0;-95716000.0
2012-06-30;20257;3.07;;2011-06-30;90773000.0;80806000.0
2012-06-30;20257;3.08;;2011-06-30;-18027000.0;-6860000.0
2012-06-30;20257;3.09;;2011-06-30;72746000.0;73946000.0
2012-06-30;20257;3.11;;2011-06-30;72746000.0;73946000.0
2012-06-30;20257;5.01;;2011-06-30;2508354000.0;2252472000.0
2012-06-30;20257;5.03;;2011-06-30;2508354000.0;2252472000.0
2012-06-30;20257;5.07;;2011-06-30;2116920000.0;2207973000.0
2012-06-30;20257;6.01;;2011-06-30;357190000.0;459605000.0
2012-06-30;20257;6.02;;2011-06-30;60419000.0;-4239000.0
2012-06-30;20257;6.03;;2011-06-30;-476175000.0;578914000.0
2012-06-30;20257;6.05;;2011-06-30;-58566000.0;1034280000.0
2012-06-30;20257;7.01;;2011-06-30;330056000.0;478503000.0
2012-06-30;20257;7.02;;2011-06-30;-18151000.0;-46007000.0
2012-06-30;20257;7.03;;2011-06-30;311905000.0;432496000.0
2012-06-30;20257;7.04.01;;2011-06-30;-746000.0;-801000.0
2012-06-30;20257;7.05;;2011-06-30;311159000.0;431695000.0
2012-06-30;20257;7.06;;2011-06-30;30930000.0;86158000.0
2012-06-30;20257;7.07;;2011-06-30;342089000.0;517853000.0
2012-06-30;20257;7.08;;2011-06-30;342089000.0;517853000.0
2012-09-30;2453;1.01;2011-12-31;;8531649000.0;9970105000.0
2012-09-30;2453;1.01.01;2011-12-31;;2862490000.0;2538780000.0
2012-09-30;2453;1.01.02;2011-12-31;;358987000.0;2141364000.0
2012-09-30;2453;1.01.03;2011-12-31;;2998686000.0;3085935000.0
2012-09-30;2453;1.01.04;2011-12-31;;54430000.0;80174000.0
2012-09-30;2453;1.02.01;2011-12-31;;14726385000.0;15733001000.0
2012-09-30;2453;1.02.02;2011-12-31;;176740000.0;151816000.0
2012-09-30;2453;1.02.03;2011-12-31;;8661791000.0;8752301000.0
2012-09-30;2453;1.02.04;2011-12-31;;5261181000.0;4615434000.0
2012-09-30;2453;2.01;2011-12-31;;12169346000.0;11021911000.0
2012-09-30;2453;2.01.02;2011-12-31;;1189848000.0;1439751000.0
2012-09-30;2453;2.01.03;2011-12-31;;645937000.0;736063000.0
2012-09-30;2453;2.01.04;2011-12-31;;7821060000.0;6928670000.0
2012-09-30;2453;2.01.05;2011-12-31;;2215467000.0;1653975000.0
2012-09-30;2453;2.01.06;2011-12-31;;25143000.0;0.0
2012-09-30;2453;2.01.07;2011-12-31;;0.0;0.0
2012-09-30;2453;2.02.01;2011-12-31;;7958009000.0;9684275000.0
2012-09-30;2453;2.02.02;2011-12-31;;3701980000.0;3832326000.0
2012-09-30;2453;2.02.03;2011-12-31;;1234024000.0;305842000.0
2012-09-30;2453;2.02.04;2011-12-31;;549439000.0;543400000.0
2012-09-30;2453;2.03.01;2011-12-31;;3412073000.0;4265091000.0
2012-09-30;2453;2.03.02;2011-12-31;;3953850000.0;3953850000.0
2012-09-30;2453;2.03.04;2011-12-31;;3292871000.0;2353537000.0
2012-09-30;2453;3.01;;2011-09-30;4035749000.0;4810133000.0
2012-09-30;2453;3.02;;2011-09-30;-2495368000.0;-3168768000.0
2012-09-30;2453;3.03;;2011-09-30;1540381000.0;1641365000.0
2012-09-30;2453;3.04;;2011-09-30;-299841000.0;-118802000.0
2012-09-30;2453;3.05;;2011-09-30;1240540000.0;1522563000.0
2012-09-30;2453;3.06;;2011-09-30;-271886000.0;-239287000.0
2012-09-30;2453;3.07;;2011-09-30;968654000.0;1283276000.0
2012-09-30;2453;3.08;;2011-09-30;-311407000.0;-346145000.0
2012-09-30;2453;3.09;;2011-09-30;657247000.0;937131000.0
2012-09-30;2453;3.11;;2011-09-30;657247000.0;937131000.0
2012-09-30;2453;5.01;;2011-09-30;11476133000.0;11744948000.0
2012-09-30;2453;5.03;;2011-09-30;11476133000.0;11744948000.0
2012-09-30;2453;5.07;;2011-09-30;13119246000.0;13834903000.0
2012-09-30;2453;6.01;;2011-09-30;3088157000.0;3278149000.0
2012-09-30;2453;6.02;;2011-09-30;-1597231000.0;-3609844000.0
2012-09-30;2453;6.03;;2011-09-30;-618995000.0;7985000.0
2012-09-30;2453;6.05;;2011-09-30;871931000.0;-323710000.0
2012-09-30;2453;7.01;;2011-09-30;16465523000.0;18945888000.0
2012-09-30;2453;7.02;;2011-09-30;-6000571000.0;-7743358000.0
2012-09-30;2453;7.03;;2011-09-30;10464952000.0;11202530000.0
2012-09-30;2453;7.04.01;;2011-09-30;-724779000.0;-711952000.0
2012-09-30;2453;7.05;;2011-09-30;9740173000.0;10490578000.0
2012-09-30;2453;7.06;;2011-09-30;667737000.0;930546000.0
2012-09-30;2453;7.07;;2011-09-30;10407910000.0;11421124000.0
2012-09-30;2453;7.08;;2011-09-30;10407910000.0;11421124000.0
2012-09-30;20257;1.01;2011-12-31;;1556749000.0;4023306000.0
2012-09-30;20257;1.01.01;2011-12-31;;495406000.0;813234000.0
2012-09-30;20257;1.01.02;2011-12-31;;0.0;1887626000.0
2012-09-30;20257;1.01.03;2011-12-31;;958731000.0;1209127000.0
2012-09-30;20257;1.01.04;2011-12-31;;0.0;0.0
2012-09-30;20257;1.02.01;2011-12-31;;4615235000.0;5877768000.0
2012-09-30;20257;1.02.02;2011-12-31;;0.0;0.0
2012-09-30;20257;1.02.03;2011-12-31;;13940000.0;16394000.0
2012-09-30;20257;1.02.04;2011-12-31;;6447000.0;6045000.0
2012-09-30;20257;2.01;2011-12-31;;1647891000.0;2946985000.0
2012-09-30;20257;2.01.02;2011-12-31;;33009000.0;44908000.0
2012-09-30;20257;2.01.03;2011-12-31;;13961000.0;20853000.0
2012-09-30;20257;2.01.04;2011-12-31;;1307947000.0;2596982000.0
2012-09-30;20257;2.01.05;2011-12-31;;292974000.0;284242000.0
2012-09-30;20257;2.01.06;2011-12-31;;0.0;0.0
2012-09-30;20257;2.01.07;2011-12-31;;0.0;0.0
2012-09-30;20257;2.02.01;2011-12-31;;2015405000.0;2204503000.0
2012-09-30;20257;2.02.02;2011-12-31;;33553000.0;47240000.0
2012-09-30;20257;2.02.03;2011-12-31;;242101000.0;486627000.0
2012-09-30;20257;2.02.04;2011-12-31;;949000.0;1307000.0
2012-09-30;20257;2.03.01;2011-12-31;;1312536000.0;3041872000.0
2012-09-30;20257;2.03.02;2011-12-31;;594507000.0;594507000.0
2012-09-30;20257;2.03.04;2011-12-31;;345429000.0;131162000.0
2012-09-30;20257;3.01;;2011-09-30;465263000.0;539614000.0
2012-09-30;20257;3.02;;2011-09-30;-13751000.0;-35129000.0
2012-09-30;20257;3.03;;2011-09-30;451512000.0;504485000.0
2012-09-30;20257;3.04;;2011-09-30;-10777000.0;31275000.0
2012-09-30;20257;3.05;;2011-09-30;440735000.0;535760000.0
2012-09-30;20257;3.06;;2011-09-30;-38904000.0;-59579000.0
2012-09-30;20257;3.07;;2011-09-30;401831000.0;476181000.0
2012-09-30;20257;3.08;;2011-09-30;-124910000.0;-176639000.0
2012-09-30;20257;3.09;;2011-09-30;276921000.0;299542000.0
2012-09-30;20257;3.11;;2011-09-30;276921000.0;299542000.0
2012-09-30;20257;5.01;;2011-09-30;2508354000.0;2252472000.0
2012-09-30;20257;5.03;;2011-09-30;2508354000.0;2252472000.0
2012-09-30;20257;5.07;;2011-09-30;2393841000.0;4236851000.0
2012-09-30;20257;6.01;;2011-09-30;548787000.0;724365000.0
2012-09-30;20257;6.02;;2011-09-30;59732000.0;-2611865000.0
2012-09-30;20257;6.03;;2011-09-30;-549319000.0;2205328000.0
2012-09-30;20257;6.05;;2011-09-30;59200000.0;317828000.0
2012-09-30;20257;7.01;;2011-09-30;821115000.0;1059637000.0
2012-09-30;20257;7.02;;2011-09-30;-29553000.0;-79194000.0
2012-09-30;20257;7.03;;2011-09-30;791562000.0;980443000.0
2012-09-30;20257;7.04.01;;2011-09-30;-1117000.0;-1307000.0
2012-09-30;20257;7.05;;2011-09-30;790445000.0;979136000.0
2012-09-30;20257;7.06;;2011-09-30;43203000.0;125321000.0
2012-09-30;20257;7.07;;2011-09-30;833648000.0;1104457000.0
2012-09-30;20257;7.08;;2011-09-30;833648000.0;1104457000.0
2013-03-31;2453;1.01;2012-12-31;;8803752000.0;6991070000.0
2013-03-31;2453;1.01.01;2012-12-31;;1919125000.0;2041352000.0
2013-03-31;2453;1.01.02;2012-12-31;;657142000.0;625190000.0
2013-03-31;2453;1.01.03;2012-12-31;;4761718000.0;3206051000.0
2013-03-31;2453;1.01.04;2012-12-31;;41204000.0;39312000.0
2013-03-31;2453;1.02.01;2012-12-31;;8927793000.0;8868763000.0
2013-03-31;2453;1.02.02;2012-12-31;;6855253000.0;7085797000.0
2013-03-31;2453;1.02.03;2012-12-31;;6108729000.0;6036345000.0
2013-03-31;2453;1.02.04;2012-12-31;;1874354000.0;1830775000.0
2013-03-31;2453;2.01;2012-12-31;;12798306000.0;10568898000.0
2013-03-31;2453;2.01.02;2012-12-31;;1305935000.0;1261276000.0
2013-03-31;2453;2.01.03;2012-12-31;;547371000.0;427492000.0
2013-03-31;2453;2.01.04;2012-12-31;;6466069000.0;6327874000.0
2013-03-31;2453;2.01.05;2012-12-31;;4252188000.0;2208581000.0
2013-03-31;2453;2.01.06;2012-12-31;;0.0;0.0
2013-03-31;2453;2.01.07;2012-12-31;;0.0;0.0
2013-03-31;2453;2.02.01;2012-12-31;;3949724000.0;3501036000.0
2013-03-31;2453;2.02.02;2012-12-31;;3699190000.0;3760401000.0
2013-03-31;2453;2.02.03;2012-12-31;;307188000.0;287987000.0
2013-03-31;2453;2.02.04;2012-12-31;;265476000.0;279960000.0
2013-03-31;2453;2.03.01;2012-12-31;;4265091000.0;4265091000.0
2013-03-31;2453;2.03.02;2012-12-31;;3953851000.0;3953851000.0
2013-03-31;2453;2.03.04;2012-12-31;;2856176000.0;2856176000.0
2013-03-31;2453;3.01;;2012-03-31;3191929000.0;3677594000.0
2013-03-31;2453;3.02;;2012-03-31;-1966111000.0;-1960203000.0
2013-03-31;2453;3.03;;2012-03-31;1225818000.0;1717391000.0
2013-03-31;2453;3.04;;2012-03-31;-182884000.0;-329647000.0
2013-03-31;2453;3.05;;2012-03-31;1042934000.0;1387744000.0
2013-03-31;2453;3.06;;2012-03-31;-159188000.0;-163536000.0
2013-03-31;2453;3.07;;2012-03-31;883746000.0;1224208000.0
2013-03-31;2453;3.08;;2012-03-31;-252358000.0;-358861000.0
2013-03-31;2453;3.09;;2012-03-31;631388000.0;865347000.0
2013-03-31;2453;3.11;;2012-03-31;631388000.0;865347000.0
2013-03-31;2453;5.01;;2012-03-31;11744949000.0;12044063000.0
2013-03-31;2453;5.03;;2012-03-31;11666265000.0;11549997000.0
2013-03-31;2453;5.07;;2012-03-31;12295540000.0;12414468000.0
2013-03-31;2453;6.01;;2012-03-31;420636000.0;374597000.0
2013-03-31;2453;6.02;;2012-03-31;-646595000.0;2246756000.0
2013-03-31;2453;6.03;;2012-03-31;-315620000.0;-2499126000.0
2013-03-31;2453;6.05;;2012-03-31;-541579000.0;122227000.0
2013-03-31;2453;7.01;;2012-03-31;4733259000.0;4870989000.0
2013-03-31;2453;7.02;;2012-03-31;-1694690000.0;-1763274000.0
2013-03-31;2453;7.03;;2012-03-31;3038569000.0;3107715000.0
2013-03-31;2453;7.04.01;;2012-03-31;-197380000.0;-202985000.0
2013-03-31;2453;7.05;;2012-03-31;2841189000.0;2904730000.0
2013-03-31;2453;7.06;;2012-03-31;367280000.0;326711000.0
2013-03-31;2453;7.07;;2012-03-31;3208469000.0;3231441000.0
2013-03-31;2453;7.08;;2012-03-31;3208469000.0;3231441000.0
2013-03-31;20257;1.01;2012-12-31;;3762674000.0;3724741000.0
2013-03-31;20257;1.01.01;2012-12-31;;538696000.0;490462000.0
2013-03-31;20257;1.01.02;2012-12-31;;1938765000.0;1948085000.0
2013-03-31;20257;1.01.03;2012-12-31;;1161356000.0;1171192000.0
2013-03-31;20257;1.01.04;2012-12-31;;0.0;0.0
2013-03-31;20257;1.02.01;2012-12-31;;5635748000.0;5474944000.0
2013-03-31;20257;1.02.02;2012-12-31;;161733000.0;164247000.0
2013-03-31;20257;1.02.03;2012-12-31;;17458000.0;17132000.0
2013-03-31;20257;1.02.04;2012-12-31;;7294000.0;7408000.0
2013-03-31;20257;2.01;2012-12-31;;642962000.0;627058000.0
2013-03-31;20257;2.01.02;2012-12-31;;26417000.0;20741000.0
2013-03-31;20257;2.01.03;2012-12-31;;21548000.0;16194000.0
2013-03-31;20257;2.01.04;2012-12-31;;421715000.0;409663000.0
2013-03-31;20257;2.01.05;2012-12-31;;173282000.0;180460000.0
2013-03-31;20257;2.01.06;2012-12-31;;0.0;0.0
2013-03-31;20257;2.01.07;2012-12-31;;0.0;0.0
2013-03-31;20257;2.02.01;2012-12-31;;4316320000.0;4123294000.0
2013-03-31;20257;2.02.02;2012-12-31;;47910000.0;53360000.0
2013-03-31;20257;2.02.03;2012-12-31;;477519000.0;313828000.0
2013-03-31;20257;2.02.04;2012-12-31;;2953000.0;2543000.0
2013-03-31;20257;2.03.01;2012-12-31;;3042035000.0;3042035000.0
2013-03-31;20257;2.03.02;2012-12-31;;594507000.0;594507000.0
2013-03-31;20257;2.03.04;2012-12-31;;460701000.0;460701000.0
2013-03-31;20257;3.01;;2012-03-31;178047000.0;263268000.0
2013-03-31;20257;3.02;;2012-03-31;-15228000.0;-51017000.0
2013-03-31;20257;3.03;;2012-03-31;162819000.0;212251000.0
2013-03-31;20257;3.04;;2012-03-31;14911000.0;-16442000.0
2013-03-31;20257;3.05;;2012-03-31;177730000.0;195809000.0
2013-03-31;20257;3.06;;2012-03-31;-68364000.0;-63861000.0
2013-03-31;20257;3.07;;2012-03-31;109366000.0;131948000.0
2013-03-31;20257;3.08;;2012-03-31;-13544000.0;39198000.0
2013-03-31;20257;3.09;;2012-03-31;95822000.0;171146000.0
2013-03-31;20257;3.11;;2012-03-31;95822000.0;171146000.0
2013-03-31;20257;5.01;;2012-03-31;2252472000.0;4097243000.0
2013-03-31;20257;5.03;;2012-03-31;2252472000.0;4097243000.0
2013-03-31;20257;5.07;;2012-03-31;2348294000.0;4268389000.0
2013-03-31;20257;6.01;;2012-03-31;205040000.0;265565000.0
2013-03-31;20257;6.02;;2012-03-31;-1078000.0;-5392000.0
2013-03-31;20257;6.03;;2012-03-31;-15176000.0;-308407000.0
2013-03-31;20257;6.05;;2012-03-31;188786000.0;-48234000.0
2013-03-31;20257;7.01;;2012-03-31;193974000.0;289195000.0
2013-03-31;20257;7.02;;2012-03-31;-14409000.0;-51392000.0
2013-03-31;20257;7.03;;2012-03-31;179565000.0;237803000.0
2013-03-31;20257;7.04.01;;2012-03-31;-368000.0;-439000.0
2013-03-31;20257;7.05;;2012-03-31;179197000.0;237364000.0
2013-03-31;20257;7.06;;2012-03-31;38154000.0;44189000.0
2013-03-31;20257;7.07;;2012-03-31;217351000.0;281553000.0
2013-03-31;20257;7.08;;2012-03-31;217351000.0;281553000.0
2013-06-30;2453;1.01;2012-12-31;;8803752000.0;7490510000.0
2013-06-30;2453;1.01.01;2012-12-31;;1919125000.0;1630058000.0
2013-06-30;2453;1.01.02;2012-12-31;;657142000.0;2656096000.0
2013-06-30;2453;1.01.03;2012-12-31;;4761718000.0;2130674000.0
2013-06-30;2453;1.01.04;2012-12-31;;41204000.0;39882000.0
2013-06-30;2453;1.02.01;2012-12-31;;8927793000.0;9030705000.0
2013-06-30;2453;1.02.02;2012-12-31;;6855253000.0;5705822000.0
2013-06-30;2453;1.02.03;2012-12-31;;6108729000.0;5950404000.0
2013-06-30;2453;1.02.04;2012-12-31;;1874354000.0;1900501000.0
2013-06-30;2453;2.01;2012-12-31;;12798306000.0;6230970000.0
2013-06-30;2453;2.01.02;2012-12-31;;1305935000.0;1030230000.0
2013-06-30;2453;2.01.03;2012-12-31;;547371000.0;436832000.0
2013-06-30;2453;2.01.04;2012-12-31;;6466069000.0;2421998000.0
2013-06-30;2453;2.01.05;2012-12-31;;4252188000.0;2129487000.0
2013-06-30;2453;2.01.06;2012-12-31;;0.0;0.0
2013-06-30;2453;2.01.07;2012-12-31;;0.0;0.0
2013-06-30;2453;2.02.01;2012-12-31;;3949724000.0;7041185000.0
2013-06-30;2453;2.02.02;2012-12-31;;3699191000.0;3819447000.0
2013-06-30;2453;2.02.03;2012-12-31;;307188000.0;276202000.0
2013-06-30;2453;2.02.04;2012-12-31;;265476000.0;301622000.0
2013-06-30;2453;2.03.01;2012-12-31;;4265091000.0;4813362000.0
2013-06-30;2453;2.03.02;2012-12-31;;3953850000.0;3405579000.0
2013-06-30;2453;2.03.04;2012-12-31;;2856176000.0;2228045000.0
2013-06-30;2453;3.01;;2012-06-30;3463114000.0;3438990000.0
2013-06-30;2453;3.02;;2012-06-30;-2241987000.0;-2385048000.0
2013-06-30;2453;3.03;;2012-06-30;1221127000.0;1053942000.0
2013-06-30;2453;3.04;;2012-06-30;-180889000.0;14324000.0
2013-06-30;2453;3.05;;2012-06-30;1040238000.0;1068266000.0
2013-06-30;2453;3.06;;2012-06-30;-181681000.0;-151586000.0
2013-06-30;2453;3.07;;2012-06-30;858557000.0;916680000.0
2013-06-30;2453;3.08;;2012-06-30;-254325000.0;-299442000.0
2013-06-30;2453;3.09;;2012-06-30;604232000.0;617238000.0
2013-06-30;2453;3.11;;2012-06-30;604232000.0;617238000.0
2013-06-30;2453;5.01;;2012-06-30;11744948000.0;12044062000.0
2013-06-30;2453;5.03;;2012-06-30;11666264000.0;11549996000.0
2013-06-30;2453;5.07;;2012-06-30;12819201000.0;12408516000.0
2013-06-30;2453;6.01;;2012-06-30;1305906000.0;1939691000.0
2013-06-30;2453;6.02;;2012-06-30;-1370240000.0;1249022000.0
2013-06-30;2453;6.03;;2012-06-30;-940890000.0;-3477780000.0
2013-06-30;2453;6.05;;2012-06-30;-1005224000.0;-289067000.0
2013-06-30;2453;7.01;;2012-06-30;9692651000.0;11189099000.0
2013-06-30;2453;7.02;;2012-06-30;-3767720000.0;-5329502000.0
2013-06-30;2453;7.03;;2012-06-30;5924931000.0;5859597000.0
2013-06-30;2453;7.04.01;;2012-06-30;-371315000.0;-387125000.0
2013-06-30;2453;7.05;;2012-06-30;5553616000.0;5472472000.0
2013-06-30;2453;7.06;;2012-06-30;532695000.0;542299000.0
2013-06-30;2453;7.07;;2012-06-30;6086311000.0;6014771000.0
2013-06-30;2453;7.08;;2012-06-30;6086311000.0;6014771000.0
2013-06-30;20257;1.01;2012-12-31;;3762674000.0;1903437000.0
2013-06-30;20257;1.01.01;2012-12-31;;538696000.0;131378000.0
2013-06-30;20257;1.01.02;2012-12-31;;0.0;0.0
2013-06-30;20257;1.01.03;2012-12-31;;155073000.0;148075000.0
2013-06-30;20257;1.01.04;2012-12-31;;0.0;0.0
2013-06-30;20257;1.02.01;2012-12-31;;5635748000.0;5377029000.0
2013-06-30;20257;1.02.02;2012-12-31;;161733000.0;1855758000.0
2013-06-30;20257;1.02.03;2012-12-31;;17458000.0;17986000.0
2013-06-30;20257;1.02.04;2012-12-31;;7294000.0;7458000.0
2013-06-30;20257;2.01;2012-12-31;;642962000.0;907897000.0
2013-06-30;20257;2.01.02;2012-12-31;;26417000.0;17704000.0
2013-06-30;20257;2.01.03;2012-12-31;;21548000.0;14760000.0
2013-06-30;20257;2.01.04;2012-12-31;;421715000.0;796212000.0
2013-06-30;20257;2.01.05;2012-12-31;;173282000.0;79221000.0
2013-06-30;20257;2.01.06;2012-12-31;;0.0;0.0
2013-06-30;20257;2.01.07;2012-12-31;;0.0;0.0
2013-06-30;20257;2.02.01;2012-12-31;;4316320000.0;3791188000.0
2013-06-30;20257;2.02.02;2012-12-31;;47910000.0;40784000.0
2013-06-30;20257;2.02.03;2012-12-31;;477519000.0;308125000.0
2013-06-30;20257;2.02.04;2012-12-31;;2953000.0;2524000.0
2013-06-30;20257;2.03.01;2012-12-31;;3042035000.0;3042035000.0
2013-06-30;20257;2.03.02;2012-12-31;;594507000.0;594507000.0
2013-06-30;20257;2.03.04;2012-12-31;;460701000.0;201059000.0
2013-06-30;20257;3.01;;2012-06-30;176519000.0;263355000.0
2013-06-30;20257;3.02;;2012-06-30;-13867000.0;-47531000.0
2013-06-30;20257;3.03;;2012-06-30;162652000.0;215824000.0
2013-06-30;20257;3.04;;2012-06-30;-12292000.0;-18092000.0
2013-06-30;20257;3.05;;2012-06-30;150360000.0;197732000.0
2013-06-30;20257;3.06;;2012-06-30;-62494000.0;-91961000.0
2013-06-30;20257;3.07;;2012-06-30;87866000.0;105771000.0
2013-06-30;20257;3.08;;2012-06-30;-13920000.0;-3368000.0
2013-06-30;20257;3.09;;2012-06-30;73946000.0;102403000.0
2013-06-30;20257;3.11;;2012-06-30;73946000.0;102403000.0
2013-06-30;20257;5.01;;2012-06-30;2252472000.0;4097243000.0
2013-06-30;20257;5.03;;2012-06-30;2252472000.0;4097243000.0
2013-06-30;20257;5.07;;2012-06-30;2207973000.0;4111150000.0
2013-06-30;20257;6.01;;2012-06-30;401038000.0;517537000.0
2013-06-30;20257;6.02;;2012-06-30;-1865000.0;-180216000.0
