DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_7.04.01;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_1.01_pred_arimax;VL_CONTA_1.01.01_pred_arimax;VL_CONTA_1.02.03_pred_arimax;VL_CONTA_2.01_pred_arimax;VL_CONTA_2.01.04_pred_arimax;VL_CONTA_2.02.01_pred_arimax;VL_CONTA_PENULTIMO_1.01_pred_arimax;VL_CONTA_PENULTIMO_1.01.01_pred_arimax;VL_CONTA_PENULTIMO_1.02.03_pred_arimax;VL_CONTA_PENULTIMO_2.01_pred_arimax;VL_CONTA_PENULTIMO_2.01.04_pred_arimax;VL_CONTA_PENULTIMO_2.02.01_pred_arimax;VL_CONTA_3.11_pred_arimax;VL_CONTA_7.04.01_pred_arimax;FCFE
2019-11-23;20257.0;-107282377.04918031;49157065.573770486;5528098.360655738;63735245.90163934;41815016.39344262;68611245.90163934;162143491.80327868;359712885.24590164;-1009489475.409836;-988319590.1639344;-465542131.147541;-8329672.131147541;484158393.442623;18204491.80327869;9761327.86885246;103188983.60655735;-1191245.9016393442;92868786.8852459;510057147.5409836;-341268459.0163934;-598258000.0;-18689803.27868853;-107913702.41343068;48496483.810631774;5529285.42515037;63755226.72695234;68625361.4176215;162033472.85314867;484044777.8556809;18200463.425763022;9757904.578122536;103164665.9541568;92846859.1520117;509664877.0652751;359723768.53254306;-8331308.47567023;136381573.77049178
2019-11-24;20257.0;-105696513.66120218;50311770.49180327;5455322.404371586;60811972.677595645;41848109.28961749;65922972.677595645;169807612.02185792;359747568.3060109;-1007570502.7322404;-980469934.4262296;-467460874.3169399;-8291814.207650273;493124289.6174864;18541612.021857925;9943185.792349728;105099890.7103825;-1213306.0109289617;94588579.23497269;519502650.273224;-347275060.1092896;-596770333.3333334;-16835355.191256836;-106327925.89003997;49651190.36145439;5456509.468866221;60833174.43067949;65938226.8052827;169697593.07172787;493010674.0305443;18537583.644342262;9939762.501619805;105075573.05798192;94566651.50173847;519105814.4699024;359758451.1505554;-8293450.552172962;139025491.80327857
2019-11-25;20257.0;-104110650.27322404;51466475.40983606;5382546.448087432;57888699.45355192;41881202.18579235;63234699.45355192;177471732.24043715;359782251.3661202;-1005651530.0546448;-972620278.6885246;-469379617.4863388;-8253956.284153005;502090185.79234976;18878732.24043716;10125043.715846997;107010797.81420764;-1235366.1202185792;96308371.58469944;528948153.0054644;-353281661.2021857;-595282666.6666666;-14980907.103825135;-104742142.63228536;50805896.02261792;5383733.512582068;57911122.1344067;63251092.192943946;177361713.29030713;501976570.2054076;18874703.862921502;10121620.425117075;106986480.16180706;96286443.85146524;528546751.8745298;359793134.4543593;-8255592.628675694;141669409.83606547
2019-11-26;20257.0;-102524786.8852459;52621180.32786885;5309770.491803279;54965426.22950819;41914295.08196721;60546426.22950819;185135852.4590164;359816934.42622954;-1003732557.3770492;-964770622.9508196;-471298360.6557377;-8216098.360655738;511056081.9672132;19215852.459016398;10306901.639344262;108921704.91803278;-1257426.2295081967;98028163.93442623;538393655.7377049;-359288262.295082;-593795000.0;-13126459.016393453;-103156302.77039471;51960600.70173174;5310957.556297912;54989069.83813384;60563957.58060511;185025833.50888637;510942466.38027096;19211824.08150073;10303478.34861434;108897387.2656322;98006236.20119204;537987689.279157;359827818.0443522;-8217734.705178426;144313327.86885232
2019-11-27;20257.0;-100938923.49726775;53775885.24590164;5236994.535519126;52042153.005464494;41947387.97814208;57858153.005464494;192799972.6775956;359851617.4863388;-1001813584.6994536;-956920967.2131149;-473217103.8251366;-8178240.43715847;520021978.14207655;19552972.677595627;10488759.56284153;110832612.02185792;-1279486.3387978142;99747956.284153;547839158.4699453;-365294863.3879781;-592307333.3333334;-11272010.928961754;-101570408.4924959;53115304.93382481;5238181.600013761;52067017.541861005;57876822.96826631;192689953.7274656;519908362.5551344;19548944.30007997;10485336.272111606;110808294.36945732;99726028.55091882;547428626.6837845;359862501.48383045;-8179876.781681159;146957245.90163922
2019-11-28;20257.0;-99353060.10928962;54930590.163934425;5164218.5792349735;49118879.78142077;41980480.87431694;55169879.78142077;200464092.89617485;359886300.5464481;-999894612.021858;-949071311.47541;-475135846.9945355;-8140382.513661202;528987874.31694;19890092.896174863;10670617.486338798;112743519.12568304;-1301546.4480874315;101467748.63387978;557284661.2021858;-371301464.4808743;-590819666.6666666;-9417562.841530057;-99984498.70746352;54270009.30674061;5165405.643729608;49144965.24558822;55189688.35592757;200354073.94604483;528874258.7299978;19886064.5186592;10667194.195608877;112719201.47328249;101445820.90064555;556869564.0884118;359897184.5916749;-8142018.858183891;149601163.93442607
2019-11-29;20257.0;-97767196.72131148;56085295.081967205;5091442.62295082;46195606.55737704;42013573.7704918;52481606.55737704;208128213.11475408;359920983.60655737;-997975639.3442624;-941221655.737705;-477054590.1639344;-8102524.590163935;537953770.4918033;20227213.1147541;10852475.409836063;114654426.2295082;-1323606.557377049;103187540.98360656;566730163.9344262;-377308065.57377046;-589332000.0;-7563114.754098371;-98398609.6685091;55424714.088203184;5092629.687445456;46222912.94931534;52502553.74358871;208018194.16462404;537840154.9048612;20223184.73723844;10849052.119106142;114630108.5771076;103165613.25037237;566310501.4930391;359931867.4611126;-8104160.934686623;152245081.9672131
2019-11-30;20257.0;-96181333.33333331;57240000.0;5018666.666666667;43272333.33333334;42046666.66666666;49793333.33333334;215792333.3333333;359955666.6666667;-996056666.6666666;-933372000.0;-478973333.3333333;-8064666.666666666;546919666.6666667;20564333.33333333;11034333.333333334;116565333.33333331;-1345666.6666666665;104907333.33333331;576175666.6666666;-383314666.6666666;-587844333.3333334;-5708666.666666672;-96812751.17058796;56579419.19672693;5019853.731161301;43300860.6530425;49815419.13124991;215682314.3832033;546806051.0797244;20560304.95581768;11030910.042603409;116541015.68093276;104885405.60009912;575751438.8976663;359966550.298046;-8066303.011189356;154889000.0
2019-12-01;20257.0;-94595469.9453552;58394704.91803278;4945890.710382514;40349060.10928962;42079759.56284153;47105060.10928962;223456453.55191252;359990349.72677594;-994137693.989071;-925522344.2622952;-480892076.5027323;-8026808.743169399;555885562.8415301;20901453.55191257;11216191.2568306;118476240.43715848;-1367726.775956284;106627125.68306012;585621169.3989071;-389321267.7595629;-586356666.6666666;-3854218.5792349726;-95226909.73248416;57734124.389028825;4947077.774877149;40378808.356769726;47128284.51891117;223346434.60178253;555771947.2545881;20897425.174396902;11212767.96610068;118451922.78475788;106605197.94982591;585192376.3022939;360001233.2527093;-8028445.087692086;157532918.03278685
2019-12-02;20257.0;-93009606.55737704;59549409.836065575;4873114.754098361;37425786.88524592;42112852.45901639;44416786.88524592;231120573.77049175;360025032.78688526;-992218721.3114754;-917672688.5245904;-482810819.6721312;-7988950.819672131;564851459.0163935;21238573.7704918;11398049.18032787;120387147.5409836;-1389786.8852459015;108346918.03278688;595066672.1311475;-395327868.852459;-584869000.0;-1999770.4918032885;-93641065.34993474;58888829.467933305;4874301.818592995;37456756.06049685;44441149.906572334;231010554.82036173;564737843.4294512;21234545.392976142;11394625.889597945;120362829.88858302;108324990.2995527;594633313.7069212;360035916.347942;-7990587.16419482;160176836.06557363
2019-12-03;20257.0;-91423743.1693989;60704114.75409836;4800338.797814208;34502513.66120219;42145945.35519126;41728513.66120219;238784693.989071;360059715.8469945;-990299748.6338798;-909823032.7868851;-484729562.8415301;-7951092.896174863;573817355.1912569;21575693.98907104;11579907.103825135;122298054.64480874;-1411846.994535519;110066710.38251366;604512174.863388;-401334469.9453552;-583381333.3333334;-145322.40437158942;-92055206.25745212;60043534.38274856;4801525.862308843;34534703.76422406;41754015.29423358;238674675.038941;573703739.6043149;21571665.61155537;11576483.813095218;122273736.99240816;110044782.64927945;604074251.1115484;360070599.51017016;-7952729.240697551;162820754.0983606
2019-12-04;20257.0;-89837879.78142077;61858819.672131136;4727562.841530055;31579240.437158465;42179038.25136612;39040240.43715847;246448814.20765024;360094398.90710384;-988380775.9562842;-901973377.0491804;-486648306.010929;-7913234.972677596;582783251.3661202;21912814.207650278;11761765.027322404;124208961.74863388;-1433907.1038251366;111786502.73224044;613957677.5956284;-407341071.03825134;-581893666.6666666;1709125.6830601096;-90469334.49876665;61198239.20094968;4728749.90602469;31612651.467951197;39066880.681894735;246338795.2575202;582669635.779178;21908785.83013461;11758341.73659248;124184644.0962333;111764574.99900626;613515188.5161757;360105282.6511033;-7914871.3172002835;165464672.13114744
2019-12-05;20257.0;-88252016.39344262;63013524.59016393;4654786.885245902;28655967.21311477;42212131.14754099;36351967.21311477;254112934.42622948;360129081.9672131;-986461803.2786884;-894123721.3114754;-488567049.1803279;-7875377.049180328;591749147.5409837;22249934.426229507;11943622.950819671;126119868.852459;-1455967.213114754;113506295.0819672;623403180.3278688;-413347672.1311475;-580406000.0;3563573.7704917938;-88883459.92444344;62352944.02046558;4655973.9497405365;28690599.17167836;36379746.06955593;254002915.47609943;591635531.9540415;22245906.04871385;11940199.660089748;126095551.20005845;113484367.34873302;622956125.9208031;360139965.7284202;-7877013.393703017;168108590.16393423
2019-12-06;20257.0;-86666153.00546448;64168229.50819671;4582010.928961749;25732693.98907104;42245224.04371585;33663693.98907104;261777054.6448087;360163765.0273224;-984542830.6010928;-886274065.5737705;-490485792.3497268;-7837519.12568306;600715043.715847;22587054.644808743;12125480.87431694;128030775.95628417;-1478027.3224043716;115226087.431694;632848683.0601093;-419354273.2240437;-578918333.3333334;5418021.857923493;-87297590.85919552;63507648.89942042;4583197.993456384;25768546.87540557;33692611.45721719;261667035.6946787;600601428.1289049;22583026.26729308;12122057.58358702;128006458.30388355;115204159.69845976;632397063.3254306;360174648.7548173;-7839155.470205748;170752508.19672143
2019-12-07;20257.0;-85080289.61748633;65322934.42622951;4509234.972677596;22809420.765027344;42278316.93989071;30975420.765027344;269441174.86338794;360198448.08743167;-982623857.9234972;-878424409.8360655;-492404535.5191257;-7799661.202185793;609680939.8907105;22924174.863387976;12307338.797814207;129941683.06010927;-1500087.431693989;116945879.78142077;642294185.7923497;-425360874.3169399;-577430666.6666666;7272469.945355192;-85711729.19631569;64662353.837478;4510422.037172231;22846494.579132702;31005476.844878346;269331155.9132579;609567324.3037682;22920146.48587232;12303915.507084284;129917365.4077087;116923952.04818656;641838000.7300578;360209331.7698745;-7801297.54670848;173396426.22950804
2019-12-08;20257.0;-83494426.22950819;66477639.34426229;4436459.016393443;19886147.540983617;42311409.836065575;28287147.540983617;277105295.0819672;360233131.147541;-980704885.2459016;-870574754.0983607;-494323278.6885246;-7761803.278688525;618646836.0655738;23261295.08196721;12489196.721311476;131852590.16393442;-1522147.5409836064;118665672.13114752;651739688.5245901;-431367475.40983605;-575943000.0;9126918.032786876;-84125871.36654769;65817058.79913397;4437646.080888078;19924442.282859925;28318342.2325396;276995276.1318371;618533220.4786319;23257266.70445155;12485773.430581557;131828272.51153384;118643744.39791337;651278938.1346852;360244014.8058244;-7763439.623211213;176040344.26229495
2019-12-09;20257.0;-81908562.84153005;67632344.26229508;4363683.06010929;16962874.31693989;42344502.73224044;25598874.31693989;284769415.3005464;360267814.20765024;-978785912.568306;-862725098.3606558;-496242021.8579235;-7723945.355191257;627612732.2404373;23598415.30054645;12671054.644808743;133763497.26775956;-1544207.650273224;120385464.48087431;661185191.2568306;-437374076.5027322;-574455333.3333334;10981366.120218577;-82540012.39345925;66971763.74897146;4364870.124603924;17002389.98658705;25631207.62020076;284659396.3504164;627499116.653495;23594386.92303079;12667631.35407882;133739179.61535898;120363536.7476401;660719875.5393125;360278697.87003106;-7725581.699713945;178684262.2950819
2019-12-10;20257.0;-80322699.4535519;68787049.18032786;4290907.103825137;14039601.092896191;42377595.6284153;22910601.092896197;292433535.5191257;360302497.2677596;-976866939.8907104;-854875442.6229508;-498160765.0273224;-7686087.43169399;636578628.4153006;23935535.51912568;12852912.568306012;135674404.37158468;-1566267.7595628414;122105256.83060108;670630693.989071;-443380677.5956284;-572967666.6666666;12835814.207650274;-80954149.71961448;68126468.6727662;4292094.168319772;14080337.690314217;22944073.00786196;292323516.5689956;636465012.8283587;23931507.141610023;12849489.277576089;135650086.71918413;122083329.0973669;670160812.9439399;360313380.9495378;-7687723.776216677;181328180.32786882
2019-12-11;20257.0;-78736836.06557377;69941754.09836066;4218131.147540984;11116327.868852466;42410688.52459016;20222327.868852463;300097655.7377049;360337180.3278689;-974947967.2131149;-847025786.8852459;-500079508.1967213;-7648229.508196721;645544524.590164;24272655.73770492;13034770.49180328;137585311.47540984;-1588327.868852459;123825049.18032786;680076196.7213115;-449387278.6885246;-571480000.0;14690262.295081958;-79368284.11901811;69281173.57746485;4219318.212035619;11158285.394041428;20256938.39552321;299987636.78757495;645430909.0032218;24268627.36018925;13031347.201073358;137560993.82300922;123803121.44709364;679601750.3485672;360348064.026668;-7649865.852719411;183972098.36065567
2019-12-12;20257.0;-77150972.67759563;71096459.01639344;4145355.191256832;8193054.644808739;42443781.42076503;17534054.64480874;307761775.95628417;360371863.3879781;-973028994.5355192;-839176131.147541;-501998251.3661202;-7610371.584699454;654510420.7650274;24609775.95628415;13216628.415300546;139496218.57923496;-1610387.9781420764;125544841.53005464;689521699.4535519;-455393879.7814208;-569992333.3333334;16544710.382513642;-77782418.03468561;70435878.47861369;4146542.255751465;8236233.097768558;17569803.78318437;307651757.00615406;654396805.1780851;24605747.57876849;13213205.124570625;139471900.9268344;125522913.79682045;689042687.7531946;360382747.09172034;-7612007.92922214;186616016.39344245
2019-12-13;20257.0;-75565109.28961748;72251163.93442622;4072579.234972678;5269781.420765042;42476874.31693989;14845781.420765042;315425896.17486334;360406546.44808745;-971110021.8579236;-831326475.409836;-503916994.5355191;-7572513.661202186;663476316.9398907;24946896.174863387;13398486.338797815;141407125.6830601;-1632448.087431694;127264633.8797814;698967202.1857923;-461400480.8743169;-568504666.6666666;18399158.46994534;-76196553.4066662;71590583.38769352;4073766.299467314;5314180.801495718;14882669.17084556;315315877.2247334;663362701.3529488;24942867.797347724;13395063.04806789;141382808.0306595;127242706.14654724;698483625.1578218;360417430.1460453;-7574150.005724875;189259934.42622954
2019-12-14;20257.0;-73979245.90163934;73405868.85245901;3999803.278688525;2346508.1967213154;42509967.21311475;12157508.196721315;323090016.39344263;360441229.5081967;-969191049.180328;-823476819.6721312;-505835737.704918;-7534655.737704918;672442213.1147542;25284016.393442623;13580344.262295082;143318032.78688523;-1654508.1967213114;128984426.2295082;708412704.9180328;-467407081.9672131;-567017000.0;20253606.55737704;-74610690.5774979;72745288.30687916;4000990.34318316;2392128.505222936;12195534.558506817;322979997.44331247;672328597.5278119;25279988.015926965;13576920.97156516;143293715.13448468;128962498.49627398;707924562.5624491;360452113.1971831;-7536292.082227606;191903852.45901626
2019-12-15;20257.0;-72393382.5136612;74560573.7704918;3927027.322404373;-576765.0273224115;42543060.10928962;9469234.972677588;330754136.6120218;360475912.568306;-967272076.5027324;-815627163.9344263;-507754480.8743169;-7496797.814207651;681408109.2896175;25621136.612021856;13762202.18579235;145228939.89071038;-1676568.306010929;130704218.57923496;717858207.6502732;-473413683.06010926;-565529333.3333334;22108054.64480874;-73024828.57698151;73899993.23145323;3928214.386899007;-529923.791049934;9508399.946167978;330644117.66189194;681294493.7026756;25617108.2345062;13758778.895062426;145204622.23830977;130682290.84600078;717365499.9670767;360486796.2518884;-7498434.158730338;194547770.49180335
2019-12-16;20257.0;-70807519.12568305;75715278.68852459;3854251.366120219;-3500038.2513661087;42576153.00546448;6780961.748633891;338418256.8306011;360510595.6284153;-965353103.8251368;-807777508.1967213;-509673224.04371583;-7458939.890710383;690374005.4644809;25958256.83060109;13944060.109289618;147139846.9945355;-1698628.4153005464;132424010.92896174;727303710.3825136;-479420284.1530054;-564041666.6666666;23962502.73224044;-71438966.20588377;75054698.15537153;3855438.430614855;-3451976.0873227757;6821265.33382917;338308237.88047093;690260389.8775387;25954228.45308543;13940636.818559691;147115529.34213495;132402083.19572756;726806437.3717039;360521479.3122085;-7460576.235233072;197191688.52459002
2019-12-17;20257.0;-69221655.73770492;76869983.60655737;3781475.409836066;-6423311.475409836;42609245.90163934;4092688.524590165;346082377.04918027;360545278.6885246;-963434131.147541;-799927852.4590164;-511591967.21311474;-7421081.967213115;699339901.6393443;26295377.04918033;14125918.032786883;149050754.09836066;-1720688.5245901635;134143803.27868852;736749213.1147541;-485426885.2459016;-562554000.0;25816950.819672137;-69853102.91529965;76209403.07538944;3782662.474330701;-6374028.383595558;4134130.721490421;345972358.09905034;699226286.052402;26291348.67166467;14122494.742056966;149026436.44596004;134121875.54545432;736247374.7763312;360556162.37594914;-7422718.311735803;199835606.55737704
2019-12-18;20257.0;-67635792.34972677;78024688.52459016;3708699.4535519127;-9346584.699453533;42642338.797814205;1404415.3005464673;353746497.2677596;360579961.74863386;-961515158.4699452;-792078196.7213115;-513510710.3825136;-7383224.043715848;708305797.8142077;26632497.26775956;14307775.956284154;150961661.20218578;-1742748.6338797812;135863595.6284153;746194715.8469945;-491433486.3387978;-561066333.3333334;27671398.907103807;-68267238.94835265;77364107.99187744;3709886.518046548;-9296080.679868428;1446996.109151585;353636478.31762946;708192182.2272658;26628468.890243907;14304352.66555423;150937343.54978523;135841667.8951811;745688312.1809585;360590845.4395976;-7384860.388238535;202479524.59016377
2019-12-19;20257.0;-66049928.96174863;79179393.44262294;3635923.49726776;-12269857.92349726;42675431.69398907;-1283857.9234972596;361410617.48633873;360614644.8087432;-959596185.7923496;-784228540.9836066;-515429453.55191255;-7345366.120218579;717271693.9890711;26969617.4863388;14489633.87978142;152872568.30601093;-1764808.7431693987;137583387.97814208;755640218.579235;-497440087.431694;-559578666.6666666;29525846.994535506;-66681374.91271882;78518812.90716307;3637110.561762394;-12218132.97614121;-1240138.5031871642;361300598.5362088;717158078.4021287;26965589.10882313;14486210.5890515;152848250.65361032;137561460.2449079;755129249.5855857;360625528.50098526;-7347002.464741268;205123442.6229508
2019-12-20;20257.0;-64464065.57377049;80334098.36065573;3563147.540983607;-15193131.147540988;42708524.59016393;-3972131.1475409865;369074737.704918;360649327.8688525;-957677213.114754;-776378885.2459017;-517348196.72131145;-7307508.196721312;726237590.1639345;27306737.70491803;14671491.803278688;154783475.40983605;-1786868.8524590165;139303180.32786885;765085721.3114754;-503446688.5245901;-558091000.0;31380295.081967205;-65095511.261262566;79673517.82336275;3564334.6054782425;-15140185.27241408;-3927273.115526;368964718.7547879;726123974.5769925;27302709.327402376;14668068.512548763;154759157.7574355;139281252.59463468;764570186.9902133;360660211.5601474;-7309144.541243998;207767360.65573782
2019-12-21;20257.0;-62878202.18579234;81488803.27868852;3490371.584699454;-18116404.371584684;42741617.4863388;-6660404.371584684;376738857.9234972;360684010.92896175;-955758240.4371583;-768529229.5081967;-519266939.8907104;-7269650.273224044;735203486.3387979;27643857.923497267;14853349.726775955;156694382.5136612;-1808928.9617486335;141022972.67759562;774531224.0437158;-509453289.6174863;-556603333.3333334;33234743.169398904;-63509648.04094266;80828222.74120422;3491558.6491940888;-18062237.568686925;-6614407.727864808;376628838.9733673;735089870.7518556;27639829.545981605;14849926.436046032;156670064.8612606;141001044.94436142;774011124.3948406;360694894.6184912;-7271286.617746733;210411278.68852454
2019-12-22;20257.0;-61292338.797814205;82643508.1967213;3417595.628415301;-21039677.59562841;42774710.38251367;-9348677.59562841;384402978.1420765;360718693.989071;-953839267.7595628;-760679573.7704918;-521185683.06010926;-7231792.349726776;744169382.5136613;27980978.142076503;15035207.650273224;158605289.61748633;-1830989.0710382515;142742765.0273224;783976726.7759563;-515459890.7103825;-555115666.6666666;35089191.2568306;-61923784.99625887;81982927.66014713;3418782.692909935;-20984289.864959706;-9301542.340203555;384292959.1919463;744055766.9267193;27976949.764560845;15031784.359543305;158580971.96508577;142720837.29408818;783452061.7994678;360729577.6774152;-7233428.694249464;213055196.72131127
2019-12-23;20257.0;-59706475.40983605;83798213.1147541;3344819.672131148;-23962950.819672108;42807803.27868853;-12036950.819672108;392067098.36065567;360753377.0491803;-951920295.0819672;-752829918.0327868;-523104426.22950816;-7193934.426229509;753135278.6885246;28318098.360655736;15217065.573770491;160516196.72131148;-1853049.1803278688;144462557.37704918;793422229.5081967;-521466491.8032787;-553628000.0;36943639.3442623;-60337921.84113798;83137632.57921036;3346006.736625784;-23906342.16123257;-11988676.952542394;391957079.41052574;753021663.1015824;28314069.98314008;15213642.283040568;160491879.06891087;144440629.643815;792892999.2040951;360764260.73744303;-7195570.770752196;215699114.75409842
2019-12-24;20257.0;-58120612.02185792;84952918.03278688;3272043.715846995;-26886224.043715835;42840896.17486339;-14725224.043715836;399731218.57923496;360788060.1092897;-950001322.4043716;-744980262.295082;-525023169.3989071;-7156076.502732241;762101174.8633881;28655218.579234973;15398923.49726776;162427103.8251366;-1875109.2896174863;146182349.72677594;802867732.2404372;-527473092.8961749;-552140333.3333334;38798087.43169397;-58752058.45837058;84292337.49773188;3273230.7803416294;-26828394.45750536;-14675811.564881142;399621199.6291048;761987559.2764457;28651190.201719303;15395500.20653784;162402786.17273605;146160421.99354175;802333936.6087224;360798943.79822034;-7157712.84725493;218343032.78688532
2019-12-25;20257.0;-56534748.63387978;86107622.95081967;3199267.7595628425;-29809497.26775956;42873989.07103825;-17413497.26775956;407395338.7978141;360822743.1693989;-948082349.726776;-737130606.5573771;-526941912.568306;-7118218.579234973;771067071.0382514;28992338.797814205;15580781.420765027;164338010.92896175;-1897169.398907104;147902142.07650274;812313234.9726776;-533479693.989071;-550652666.6666666;40652535.51912567;-57166194.92016702;85447042.41563635;3200454.824057476;-29750446.753778223;-17362946.17721998;407285319.84768426;770953455.4513094;28988310.42029855;15577358.130035104;164313693.27656114;147880214.3432685;811774874.01335;360833626.8590562;-7119854.923757661;220986950.81967223
2019-12-26;20257.0;-54948885.24590165;87262327.86885245;3126491.8032786893;-32732770.49180326;42907081.96721312;-20101770.49180326;415059459.0163934;360857426.2295082;-946163377.0491804;-729280950.8196721;-528860655.7377049;-7080360.6557377055;780032967.2131149;29329459.01639344;15762639.344262296;166248918.03278688;-1919229.508196721;149621934.4262295;821758737.704918;-539486295.0819671;-549165000.0;42506983.60655737;-55580331.37796156;86601747.33324619;3127678.867773325;-32672499.05005107;-20050080.78955879;414949440.06626326;779919351.6261725;29325430.63887778;15759216.053532371;166224600.38038632;149600006.69299534;821215811.4179773;360868309.91947705;-7081997.000260393;223630868.8524589
2019-12-27;20257.0;-53363021.85792351;88417032.78688523;3053715.846994536;-35656043.715846986;42940174.86338798;-22790043.715846986;422723579.2349726;360892109.2896175;-944244404.3715848;-721431295.0819672;-530779398.90710384;-7042502.732240437;788998863.3879782;29666579.23497268;15944497.267759563;168159825.13661203;-1941289.6174863384;151341726.77595627;831204240.4371585;-545492896.1748633;-547677333.3333334;44361431.69398907;-53994467.9354463;87756452.25093082;3054902.9114891705;-35594551.34632385;-22737215.40189753;422613560.2848426;788885247.8010362;29662550.85745702;15941073.977029642;168135507.48421142;151319799.0427221;830656748.8226047;360902992.9794418;-7044139.076763127;226274786.88524598
2019-12-28;20257.0;-51777158.46994534;89571737.70491803;2980939.8907103827;-38579316.93989071;42973267.75956284;-25478316.939890712;430387699.4535519;360926792.3497268;-942325431.693989;-713581639.3442624;-532698142.07650274;-7004644.8087431695;797964759.5628417;30003699.45355191;16126355.19125683;170070732.24043715;-1963349.726775956;153061519.12568307;840649743.1693989;-551499497.2677596;-546189666.6666666;46215879.78142077;-52408604.59544758;88911157.16886787;2982126.9552050177;-38516603.64259672;-25424350.01423637;430277680.5034218;797851143.9758993;29999671.076036256;16122931.900526907;170046414.5880366;153039591.39244884;840097686.227232;360937676.0392078;-7006281.153265856;228918704.91803277
2019-12-29;20257.0;-50191295.081967205;90726442.6229508;2908163.9344262304;-41502590.16393441;43006360.655737706;-28166590.16393441;438051819.6721311;360961475.40983605;-940406459.0163934;-705731983.6065574;-534616885.2459016;-6966786.8852459015;806930655.737705;30340819.672131147;16308213.1147541;171981639.3442623;-1985409.8360655736;154781311.47540984;850095245.9016393;-557506098.3606557;-544702000.0;48070327.86885247;-50822741.29194043;90065862.08701381;2909350.998920864;-41438655.938869566;-28111484.62657518;437941800.72200114;806817040.1507629;30336791.294615485;16304789.824024174;171957321.6918617;154759383.74217567;849538623.6318592;360972359.0990616;-6968423.22976859;231562622.95081967
2019-12-30;20257.0;-48605431.69398907;91881147.5409836;2835387.978142077;-44425863.38797814;43039453.55191257;-30854863.387978137;445715939.8907104;360996158.4699454;-938487486.3387978;-697882327.8688525;-536535628.41530055;-6928928.9617486335;815896551.9125683;30677939.89071038;16490071.038251366;173892546.44808742;-2007469.9453551911;156501103.8251366;859540748.6338798;-563512699.4535519;-543214333.3333333;49924775.956284136;-49236877.95682631;91220567.00521795;2836575.0426367125;-44360708.23514234;-30798619.23891393;445605920.9405802;815782936.3256263;30673911.513194725;16486647.747521443;173868228.79568687;156479176.0919024;858979561.0364867;361007042.15912974;-6930565.306271322;234206540.98360646
2019-12-31;20257.0;-47019568.30601093;93035852.45901638;2762612.021857924;-47349136.61202186;43072546.44808743;-33543136.612021863;453380060.1092895;361030841.5300546;-936568513.6612022;-690032672.1311476;-538454371.5846994;-6891071.038251367;824862448.0874318;31015060.109289616;16671928.961748634;175803453.55191258;-2029530.0546448089;158220896.17486337;868986251.3661202;-569519300.5464481;-541726666.6666666;51779224.04371584;-47651014.56557511;92375271.923355;2763799.086352559;-47282760.53141522;-33485753.851252764;453270041.15915966;824748832.5004895;31011031.731773958;16668505.671018712;175779135.89951196;158198968.44162917;868420498.4411141;361041725.2193592;-6892707.382774054;236850459.01639342
2020-01-01;20257.0;-45433704.9180328;94190557.37704918;2689836.0655737715;-50272409.83606559;43105639.34426229;-36231409.83606556;461044180.3278688;361065524.590164;-934649540.9836066;-682183016.3934426;-540373114.7540984;-6853213.1147540985;833828344.2622951;31352180.327868853;16853786.8852459;177714360.6557377;-2051590.163934426;159940688.52459016;878431754.0983607;-575525901.6393442;-540239000.0;53633672.13114753;-46065151.13906472;93529976.84138957;2691023.130068405;-50204812.82768805;-36172888.46359157;460934161.37773865;833714728.6753532;31348151.950353198;16850363.594515976;177690043.00333714;159918760.79135594;877861435.8457413;361076408.2796159;-6854849.459276788;239494377.0491805
2020-01-02;20257.0;-43847841.53005463;95345262.29508196;2617060.109289618;-53195683.06010926;43138732.24043716;-38919683.06010929;468708300.546448;361100207.6502732;-932730568.306011;-674333360.6557378;-542291857.9234972;-6815355.191256831;842794240.4371586;31689300.546448085;17035644.80874317;179625267.75956285;-2073650.273224044;161660480.87431693;887877256.8306011;-581532502.7322404;-538751333.3333333;55488120.21857923;-44479287.71462097;94684681.75936145;2618247.173784254;-53126865.12396089;-38860023.07593033;468598281.59631807;842680624.8502163;31685272.16893243;17032221.518013246;179600950.10716224;161638553.14108276;887302373.2503686;361111091.3397982;-6816991.535779519;242138295.08196723
