DT_REFER;CD_CVM;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;DT_FIM_EXERC;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_7.04.01;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;CAIXA_E_EQUIVALENTES_DE_CAIXA;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2020-06-30;2437;2019-12-31;2019-06-30;2020-06-30;40718463000.0;3562843000.0;33315874000.0;25638057000.0;7934644000.0;41172186000.0;5560934000.0;-872730000.0;47519032000.0;3188981000.0;32754780000.0;26458406000.0;9041096000.0;42608208000.0;4597353000.0;-931858000.0;4597353000.0;33315874000.0;32754780000.0;561094000.0;-931858000.0;40718463000.0;47519032000.0;-6800569000.0;3562843000.0;3188981000.0;373862000.0;25638057000.0;26458406000.0;-820349000.0;7934644000.0;9041096000.0;-1106452000.0;41172186000.0;42608208000.0;-1436022000.0;10161915000.0
2020-06-30;2453;2019-12-31;2019-06-30;2020-06-30;10137408000.0;535757000.0;2450125000.0;7912451000.0;2746249000.0;12029782000.0;2114986000.0;-479299000.0;14161616000.0;971314000.0;2422073000.0;9053151000.0;3001664000.0;12860765000.0;1043994000.0;-488449000.0;1043994000.0;2450125000.0;2422073000.0;28052000.0;-488449000.0;10137408000.0;14161616000.0;-4024208000.0;535757000.0;971314000.0;-435557000.0;7912451000.0;9053151000.0;-1140700000.0;2746249000.0;3001664000.0;-255415000.0;12029782000.0;12860765000.0;-830983000.0;3115455000.0
2020-06-30;18660;2019-12-31;2019-06-30;2020-06-30;10340630000.0;1937163000.0;9083710000.0;10065908000.0;3458775000.0;15450798000.0;573673000.0;-816054000.0;16287663000.0;6987631000.0;8880619000.0;12990880000.0;6381600000.0;17332510000.0;462207000.0;-863320000.0;462207000.0;9083710000.0;8880619000.0;203091000.0;-863320000.0;10340630000.0;16287663000.0;-5947033000.0;1937163000.0;6987631000.0;-5050468000.0;10065908000.0;12990880000.0;-2924972000.0;3458775000.0;6381600000.0;-2922825000.0;15450798000.0;17332510000.0;-1881712000.0;-8724192000.0
2020-06-30;20257;2019-12-31;2019-06-30;2020-06-30;3568430000.0;82562000.0;56439000.0;996501000.0;743002000.0;4600202000.0;307424000.0;-6584000.0;3841299000.0;1524256000.0;55371000.0;1187778000.0;925109000.0;5909426000.0;437848000.0;-7491000.0;437848000.0;56439000.0;55371000.0;1068000.0;-7491000.0;3568430000.0;3841299000.0;-272869000.0;82562000.0;1524256000.0;-1441694000.0;996501000.0;1187778000.0;-191277000.0;743002000.0;925109000.0;-182107000.0;4600202000.0;5909426000.0;-1309224000.0;-1245390000.0
2020-06-30;21237;2019-12-31;2019-06-30;2020-06-30;2825850000.0;1517583000.0;8805604000.0;1352928000.0;283498000.0;5273044000.0;15680000.0;-212908000.0;3150856000.0;2035729000.0;9921881000.0;1660900000.0;755478000.0;5961379000.0;85452000.0;-229848000.0;85452000.0;8805604000.0;9921881000.0;-1116277000.0;-229848000.0;2825850000.0;3150856000.0;-325006000.0;1517583000.0;2035729000.0;-518146000.0;1352928000.0;1660900000.0;-307972000.0;283498000.0;755478000.0;-471980000.0;5273044000.0;5961379000.0;-688335000.0;168978000.0
2020-09-30;2437;2019-12-31;2019-09-30;2020-09-30;40718463000.0;3562843000.0;33315874000.0;25638057000.0;7934644000.0;41172186000.0;715872000.0;-1311926000.0;46518936000.0;3608190000.0;32633789000.0;24695714000.0;9045262000.0;42161439000.0;95764000.0;-1399409000.0;95764000.0;33315874000.0;32633789000.0;682085000.0;-1399409000.0;40718463000.0;46518936000.0;-5800473000.0;3562843000.0;3608190000.0;-45347000.0;25638057000.0;24695714000.0;942343000.0;7934644000.0;9045262000.0;-1110618000.0;41172186000.0;42161439000.0;-989253000.0;4545027000.0
2020-09-30;2453;2019-12-31;2019-09-30;2020-09-30;10137408000.0;535757000.0;2450125000.0;7912451000.0;2746249000.0;12029782000.0;-281834000.0;-723322000.0;15451284000.0;1420751000.0;2404412000.0;9078759000.0;2373644000.0;13733097000.0;545376000.0;-733538000.0;545376000.0;2450125000.0;2404412000.0;45713000.0;-733538000.0;10137408000.0;15451284000.0;-5313876000.0;535757000.0;1420751000.0;-884994000.0;7912451000.0;9078759000.0;-1166308000.0;2746249000.0;2373644000.0;372605000.0;12029782000.0;13733097000.0;-1703315000.0;4219625000.0
2020-09-30;18660;2019-12-31;2019-09-30;2020-09-30;10340630000.0;1937163000.0;9083710000.0;10065908000.0;3458775000.0;15450798000.0;747739000.0;-1019281000.0;15933045000.0;6758471000.0;8894142000.0;12990245000.0;4768214000.0;15423758000.0;1351589000.0;-1030383000.0;1351589000.0;9083710000.0;8894142000.0;189568000.0;-1030383000.0;10340630000.0;15933045000.0;-5592415000.0;1937163000.0;6758471000.0;-4821308000.0;10065908000.0;12990245000.0;-2924337000.0;3458775000.0;4768214000.0;-1309439000.0;15450798000.0;15423758000.0;27040000.0;-8179379000.0
2020-09-30;20257;2019-12-31;2019-09-30;2020-09-30;3568430000.0;82562000.0;56439000.0;996501000.0;743002000.0;4600202000.0;357840000.0;-10374000.0;3358290000.0;1789887000.0;54083000.0;926143000.0;651420000.0;5974829000.0;631914000.0;-12102000.0;631914000.0;56439000.0;54083000.0;2356000.0;-12102000.0;3568430000.0;3358290000.0;210140000.0;82562000.0;1789887000.0;-1707325000.0;996501000.0;926143000.0;70358000.0;743002000.0;651420000.0;91582000.0;4600202000.0;5974829000.0;-1374627000.0;-1470767000.0
2020-09-30;21237;2019-12-31;2019-09-30;2020-09-30;2825850000.0;1517583000.0;8805604000.0;1352928000.0;283498000.0;5273044000.0;89555000.0;-344910000.0;3386471000.0;2403671000.0;10266722000.0;1545859000.0;699939000.0;6599785000.0;55183000.0;-344787000.0;55183000.0;8805604000.0;10266722000.0;-1461118000.0;-344787000.0;2825850000.0;3386471000.0;-560621000.0;1517583000.0;2403671000.0;-886088000.0;1352928000.0;1545859000.0;-192931000.0;283498000.0;699939000.0;-416441000.0;5273044000.0;6599785000.0;-1326741000.0;677328000.0
2021-03-31;2437;2020-12-31;2020-03-31;2021-03-31;45191737000.0;3859969000.0;32662912000.0;26400066000.0;11628072000.0;36427155000.0;1227680000.0;-469265000.0;43763449000.0;4075886000.0;32489221000.0;24497422000.0;10839091000.0;36775927000.0;1609139000.0;-458100000.0;1609139000.0;32662912000.0;32489221000.0;173691000.0;-458100000.0;45191737000.0;43763449000.0;1428288000.0;3859969000.0;4075886000.0;-215917000.0;26400066000.0;24497422000.0;1902644000.0;11628072000.0;10839091000.0;788981000.0;36427155000.0;36775927000.0;-348772000.0;2157623000.0
2021-03-31;2453;2020-12-31;2020-03-31;2021-03-31;15456200000.0;1680397000.0;2407143000.0;9690215000.0;2059315000.0;12961243000.0;-68133000.0;-242752000.0;14666045000.0;3332411000.0;2391080000.0;9057956000.0;1628278000.0;13037225000.0;422351000.0;-238431000.0;422351000.0;2407143000.0;2391080000.0;16063000.0;-238431000.0;15456200000.0;14666045000.0;790155000.0;1680397000.0;3332411000.0;-1652014000.0;9690215000.0;9057956000.0;632259000.0;2059315000.0;1628278000.0;431037000.0;12961243000.0;13037225000.0;-75982000.0;-2787048000.0
2021-03-31;18660;2020-12-31;2020-03-31;2021-03-31;13811803000.0;3918796000.0;8797903000.0;14405951000.0;3988465000.0;14881872000.0;904126000.0;-356669000.0;14417057000.0;4618910000.0;8705514000.0;14582519000.0;5013475000.0;14496615000.0;961237000.0;-353746000.0;961237000.0;8797903000.0;8705514000.0;92389000.0;-353746000.0;13811803000.0;14417057000.0;-605254000.0;3918796000.0;4618910000.0;-700114000.0;14405951000.0;14582519000.0;-176568000.0;3988465000.0;5013475000.0;-1025010000.0;14881872000.0;14496615000.0;385257000.0;-1866707000.0
2021-03-31;20257;2020-12-31;2020-03-31;2021-03-31;2360161000.0;896031000.0;73676000.0;841643000.0;449739000.0;5803047000.0;391241000.0;-3446000.0;2618436000.0;1021839000.0;77617000.0;895118000.0;536844000.0;5919236000.0;555852000.0;-4687000.0;555852000.0;73676000.0;77617000.0;-3941000.0;-4687000.0;2360161000.0;2618436000.0;-258275000.0;896031000.0;1021839000.0;-125808000.0;841643000.0;895118000.0;-53475000.0;449739000.0;536844000.0;-87105000.0;5803047000.0;5919236000.0;-116189000.0;537374000.0
2021-03-31;21237;2020-12-31;2020-03-31;2021-03-31;2930402000.0;1384933000.0;10946675000.0;1065939000.0;137713000.0;6904952000.0;179636000.0;-128922000.0;2755582000.0;1464233000.0;11335545000.0;880608000.0;180106000.0;7115237000.0;202911000.0;-148217000.0;202911000.0;10946675000.0;11335545000.0;-388870000.0;-148217000.0;2930402000.0;2755582000.0;174820000.0;1384933000.0;1464233000.0;-79300000.0;1065939000.0;880608000.0;185331000.0;137713000.0;180106000.0;-42393000.0;6904952000.0;7115237000.0;-210285000.0;463367000.0
2021-06-30;2437;2020-12-31;2020-06-30;2021-06-30;45191737000.0;3859969000.0;32662912000.0;26400066000.0;11628072000.0;36427155000.0;469255000.0;-931858000.0;50101071000.0;4737599000.0;32453127000.0;25742920000.0;11382735000.0;35856228000.0;2529924000.0;-905365000.0;2529924000.0;32662912000.0;32453127000.0;209785000.0;-905365000.0;45191737000.0;50101071000.0;-4909334000.0;3859969000.0;4737599000.0;-877630000.0;26400066000.0;25742920000.0;657146000.0;11628072000.0;11382735000.0;245337000.0;36427155000.0;35856228000.0;570927000.0;4900404000.0
2021-06-30;2453;2020-12-31;2020-06-30;2021-06-30;15456200000.0;1680397000.0;2407143000.0;9690215000.0;2059315000.0;12961243000.0;1081650000.0;-488449000.0;14893762000.0;2661596000.0;2392881000.0;9547297000.0;1409378000.0;11909610000.0;1946639000.0;-480164000.0;1946639000.0;2407143000.0;2392881000.0;14262000.0;-480164000.0;15456200000.0;14893762000.0;562438000.0;1680397000.0;2661596000.0;-981199000.0;9690215000.0;9547297000.0;142918000.0;2059315000.0;1409378000.0;649937000.0;12961243000.0;11909610000.0;1051633000.0;-1331401000.0
2021-06-30;18660;2020-12-31;2020-06-30;2021-06-30;13811803000.0;3918796000.0;8797903000.0;14405951000.0;3988465000.0;14881872000.0;462207000.0;-719101000.0;11432989000.0;2738478000.0;8808609000.0;12459445000.0;2675735000.0;14307726000.0;1126053000.0;-714958000.0;1126053000.0;8797903000.0;8808609000.0;-10706000.0;-714958000.0;13811803000.0;11432989000.0;2378814000.0;3918796000.0;2738478000.0;1180318000.0;14405951000.0;12459445000.0;1946506000.0;3988465000.0;2675735000.0;1312730000.0;14881872000.0;14307726000.0;574146000.0;3088713000.0
2021-06-30;20257;2020-12-31;2020-06-30;2021-06-30;2360161000.0;896031000.0;73676000.0;841643000.0;449739000.0;5803047000.0;464230000.0;-7491000.0;2252478000.0;719541000.0;81359000.0;1120353000.0;893063000.0;5908932000.0;697895000.0;-10495000.0;697895000.0;73676000.0;81359000.0;-7683000.0;-10495000.0;2360161000.0;2252478000.0;107683000.0;896031000.0;719541000.0;176490000.0;841643000.0;1120353000.0;-278710000.0;449739000.0;893063000.0;-443324000.0;5803047000.0;5908932000.0;-105885000.0;324231000.0
2021-06-30;21237;2020-12-31;2020-06-30;2021-06-30;2930402000.0;1384933000.0;10946675000.0;1065939000.0;137713000.0;6904952000.0;85452000.0;-229848000.0;2650326000.0;1175463000.0;11773207000.0;976992000.0;182467000.0;7210040000.0;118365000.0;-288336000.0;118365000.0;10946675000.0;11773207000.0;-826532000.0;-288336000.0;2930402000.0;2650326000.0;280076000.0;1384933000.0;1175463000.0;209470000.0;1065939000.0;976992000.0;88947000.0;137713000.0;182467000.0;-44754000.0;6904952000.0;7210040000.0;-305088000.0;1144706000.0
2021-09-30;2437;2020-12-31;2020-09-30;2021-09-30;45191737000.0;3859969000.0;32662912000.0;26400066000.0;11628072000.0;36427155000.0;2814073000.0;-1399409000.0;45209072000.0;5774934000.0;32971786000.0;26600098000.0;12089029000.0;37009460000.0;964561000.0;-1408353000.0;964561000.0;32662912000.0;32971786000.0;-308874000.0;-1408353000.0;45191737000.0;45209072000.0;-17335000.0;3859969000.0;5774934000.0;-1914965000.0;26400066000.0;26600098000.0;-200032000.0;11628072000.0;12089029000.0;-460957000.0;36427155000.0;37009460000.0;-582305000.0;-4026197000.0
2021-09-30;2453;2020-12-31;2020-09-30;2021-09-30;15456200000.0;1680397000.0;2407143000.0;9690215000.0;2059315000.0;12961243000.0;312000.0;-733538000.0;13256901000.0;827784000.0;2390117000.0;10494484000.0;1569440000.0;9781813000.0;426000.0;-763482000.0;426000.0;2407143000.0;2390117000.0;17026000.0;-763482000.0;15456200000.0;13256901000.0;2199299000.0;1680397000.0;827784000.0;852613000.0;9690215000.0;10494484000.0;-804269000.0;2059315000.0;1569440000.0;489875000.0;12961243000.0;9781813000.0;3179430000.0;-4767979000.0
2021-09-30;18660;2020-12-31;2020-09-30;2021-09-30;13811803000.0;3918796000.0;8797903000.0;14405951000.0;3988465000.0;14881872000.0;1351589000.0;-1030383000.0;15455025000.0;4633805000.0;8739476000.0;13533339000.0;3209510000.0;16342615000.0;1435797000.0;-1079923000.0;1435797000.0;8797903000.0;8739476000.0;58427000.0;-1079923000.0;13811803000.0;15455025000.0;-1643222000.0;3918796000.0;4633805000.0;-715009000.0;14405951000.0;13533339000.0;872612000.0;3988465000.0;3209510000.0;778955000.0;14881872000.0;16342615000.0;-1460743000.0;3622961000.0
2021-09-30;20257;2020-12-31;2020-09-30;2021-09-30;2360161000.0;896031000.0;73676000.0;841643000.0;449739000.0;5803047000.0;657368000.0;-12102000.0;2520585000.0;967879000.0;87509000.0;1238042000.0;943281000.0;6057821000.0;536889000.0;-16513000.0;536889000.0;73676000.0;87509000.0;-13833000.0;-16513000.0;2360161000.0;2520585000.0;-160424000.0;896031000.0;967879000.0;-71848000.0;841643000.0;1238042000.0;-396399000.0;449739000.0;943281000.0;-493542000.0;5803047000.0;6057821000.0;-254774000.0;-84230000.0
2021-09-30;21237;2020-12-31;2020-09-30;2021-09-30;2930402000.0;1384933000.0;10946675000.0;1065939000.0;137713000.0;6904952000.0;55183000.0;-344787000.0;3364739000.0;1504156000.0;12190071000.0;1405553000.0;269885000.0;7478657000.0;362603000.0;-452611000.0;362603000.0;10946675000.0;12190071000.0;-1243396000.0;-452611000.0;2930402000.0;3364739000.0;-434337000.0;1384933000.0;1504156000.0;-119223000.0;1065939000.0;1405553000.0;-339614000.0;137713000.0;269885000.0;-132172000.0;6904952000.0;7478657000.0;-573705000.0;1451198000.0
2022-03-31;2437;2021-12-31;2021-03-31;2022-03-31;39744996000.0;2737253000.0;33367981000.0;23883372000.0;8444527000.0;36474602000.0;1609139000.0;-458100000.0;41404342000.0;3411966000.0;33199861000.0;24166180000.0;8393436000.0;34102766000.0;2716375000.0;-645145000.0;2716375000.0;33367981000.0;33199861000.0;168120000.0;-645145000.0;39744996000.0;41404342000.0;-1659346000.0;2737253000.0;3411966000.0;-674713000.0;23883372000.0;24166180000.0;-282808000.0;8444527000.0;8393436000.0;51091000.0;36474602000.0;34102766000.0;2371836000.0;-390523000.0
2022-03-31;2453;2021-12-31;2021-03-31;2022-03-31;12949150000.0;825208000.0;2419269000.0;10687593000.0;1465133000.0;9898830000.0;422351000.0;-238431000.0;12533758000.0;1409372000.0;2389491000.0;9652870000.0;1121332000.0;8728364000.0;1455571000.0;-283909000.0;1455571000.0;2419269000.0;2389491000.0;29778000.0;-283909000.0;12949150000.0;12533758000.0;415392000.0;825208000.0;1409372000.0;-584164000.0;10687593000.0;9652870000.0;1034723000.0;1465133000.0;1121332000.0;343801000.0;9898830000.0;8728364000.0;1170466000.0;-233778000.0
2022-03-31;18660;2021-12-31;2021-03-31;2022-03-31;15552504000.0;2199952000.0;8754616000.0;12913717000.0;4034836000.0;18381035000.0;961237000.0;-353746000.0;16444662000.0;3496671000.0;8714289000.0;12973368000.0;4853384000.0;17618325000.0;1161982000.0;-391127000.0;1161982000.0;8754616000.0;8714289000.0;40327000.0;-391127000.0;15552504000.0;16444662000.0;-892158000.0;2199952000.0;3496671000.0;-1296719000.0;12913717000.0;12973368000.0;-59651000.0;4034836000.0;4853384000.0;-818548000.0;18381035000.0;17618325000.0;762710000.0;-2611661000.0
2022-03-31;20257;2021-12-31;2021-03-31;2022-03-31;2135183000.0;384824000.0;86349000.0;1417130000.0;958046000.0;5846840000.0;555852000.0;-4687000.0;3326999000.0;1453195000.0;92114000.0;1432996000.0;1041269000.0;6648365000.0;559923000.0;-6856000.0;559923000.0;86349000.0;92114000.0;-5765000.0;-6856000.0;2135183000.0;3326999000.0;-1191816000.0;384824000.0;1453195000.0;-1068371000.0;1417130000.0;1432996000.0;-15866000.0;958046000.0;1041269000.0;-83223000.0;5846840000.0;6648365000.0;-801525000.0;316342000.0
2022-03-31;21237;2021-12-31;2021-03-31;2022-03-31;3189501000.0;992290000.0;12727223000.0;1436538000.0;362641000.0;7384809000.0;202911000.0;-148217000.0;3252286000.0;696884000.0;15460554000.0;2209385000.0;480926000.0;9141203000.0;185368000.0;-124885000.0;185368000.0;12727223000.0;15460554000.0;-2733331000.0;-124885000.0;3189501000.0;3252286000.0;-62785000.0;992290000.0;696884000.0;295406000.0;1436538000.0;2209385000.0;-772847000.0;362641000.0;480926000.0;-118285000.0;7384809000.0;9141203000.0;-1756394000.0;4312673000.0
2022-06-30;2437;2021-12-31;2021-06-30;2022-06-30;39744996000.0;2737253000.0;33367981000.0;23883372000.0;8444527000.0;36474602000.0;2529924000.0;-905365000.0;40103208000.0;5298070000.0;16594347000.0;27243304000.0;6466038000.0;29613385000.0;1400718000.0;-1285881000.0;1400718000.0;33367981000.0;16594347000.0;16773634000.0;-1285881000.0;39744996000.0;40103208000.0;-358212000.0;2737253000.0;5298070000.0;-2560817000.0;23883372000.0;27243304000.0;-3359932000.0;8444527000.0;6466038000.0;1978489000.0;36474602000.0;29613385000.0;6861217000.0;-29664879000.0
2022-06-30;2453;2021-12-31;2021-06-30;2022-06-30;12949150000.0;825208000.0;2419269000.0;10687593000.0;1465133000.0;9898830000.0;1946639000.0;-480164000.0;13950706000.0;1867781000.0;2372711000.0;11192265000.0;1003209000.0;10181636000.0;49876000.0;-571929000.0;49876000.0;2419269000.0;2372711000.0;46558000.0;-571929000.0;12949150000.0;13950706000.0;-1001556000.0;825208000.0;1867781000.0;-1042573000.0;10687593000.0;11192265000.0;-504672000.0;1465133000.0;1003209000.0;461924000.0;9898830000.0;10181636000.0;-282806000.0;-1412143000.0
2022-06-30;18660;2021-12-31;2021-06-30;2022-06-30;15552504000.0;2199952000.0;8754616000.0;12913717000.0;4034836000.0;18381035000.0;1126053000.0;-714958000.0;14625342000.0;3611251000.0;8582552000.0;15526233000.0;5751594000.0;18657336000.0;1262578000.0;-784855000.0;1262578000.0;8754616000.0;8582552000.0;172064000.0;-784855000.0;15552504000.0;14625342000.0;927162000.0;2199952000.0;3611251000.0;-1411299000.0;12913717000.0;15526233000.0;-2612516000.0;4034836000.0;5751594000.0;-1716758000.0;18381035000.0;18657336000.0;-276301000.0;-7497074000.0
2022-06-30;20257;2021-12-31;2021-06-30;2022-06-30;2135183000.0;384824000.0;86349000.0;1417130000.0;958046000.0;5846840000.0;697895000.0;-10495000.0;3953127000.0;1843025000.0;97352000.0;1279304000.0;1031222000.0;7605490000.0;564022000.0;-13946000.0;564022000.0;86349000.0;97352000.0;-11003000.0;-13946000.0;2135183000.0;3953127000.0;-1817944000.0;384824000.0;1843025000.0;-1458201000.0;1417130000.0;1279304000.0;137826000.0;958046000.0;1031222000.0;-73176000.0;5846840000.0;7605490000.0;-1758650000.0;1285921000.0
2022-06-30;21237;2021-12-31;2021-06-30;2022-06-30;3189501000.0;992290000.0;12727223000.0;1436538000.0;362641000.0;7384809000.0;118365000.0;-288336000.0;7346567000.0;3304137000.0;16415720000.0;3968194000.0;1981351000.0;8178821000.0;148016000.0;-275987000.0;148016000.0;12727223000.0;16415720000.0;-3688497000.0;-275987000.0;3189501000.0;7346567000.0;-4157066000.0;992290000.0;3304137000.0;-2311847000.0;1436538000.0;3968194000.0;-2531656000.0;362641000.0;1981351000.0;-1618710000.0;7384809000.0;8178821000.0;-794012000.0;-262456000.0
2022-09-30;2437;2021-12-31;2021-09-30;2022-09-30;39744996000.0;2737253000.0;33367981000.0;23883372000.0;8444527000.0;36474602000.0;964561000.0;-1408353000.0;43516712000.0;6760927000.0;34397553000.0;24699356000.0;7235323000.0;48034787000.0;-88000.0;-2098271000.0;-88000.0;33367981000.0;34397553000.0;-1029572000.0;-2098271000.0;39744996000.0;43516712000.0;-3771716000.0;2737253000.0;6760927000.0;-4023674000.0;23883372000.0;24699356000.0;-815984000.0;8444527000.0;7235323000.0;1209204000.0;36474602000.0;48034787000.0;-11560185000.0;6608986000.0
2022-09-30;2453;2021-12-31;2021-09-30;2022-09-30;12949150000.0;825208000.0;2419269000.0;10687593000.0;1465133000.0;9898830000.0;421477000.0;-763482000.0;14706124000.0;1990712000.0;2404840000.0;11571685000.0;1188699000.0;10180253000.0;1182353000.0;-869536000.0;1182353000.0;2419269000.0;2404840000.0;14429000.0;-869536000.0;12949150000.0;14706124000.0;-1756974000.0;825208000.0;1990712000.0;-1165504000.0;10687593000.0;11571685000.0;-884092000.0;1465133000.0;1188699000.0;276434000.0;9898830000.0;10180253000.0;-281423000.0;-601881000.0
2022-09-30;18660;2021-12-31;2021-09-30;2022-09-30;15552504000.0;2199952000.0;8754616000.0;12913717000.0;4034836000.0;18381035000.0;1435797000.0;-1079923000.0;14102909000.0;4028055000.0;8584753000.0;15152207000.0;5361280000.0;18160865000.0;1419211000.0;-1228698000.0;1419211000.0;8754616000.0;8584753000.0;169863000.0;-1228698000.0;15552504000.0;14102909000.0;1449595000.0;2199952000.0;4028055000.0;-1828103000.0;12913717000.0;15152207000.0;-2238490000.0;4034836000.0;5361280000.0;-1326444000.0;18381035000.0;18160865000.0;220170000.0;-8870255000.0
2022-09-30;20257;2021-12-31;2021-09-30;2022-09-30;2135183000.0;384824000.0;86349000.0;1417130000.0;958046000.0;5846840000.0;536889000.0;-16513000.0;3620492000.0;1564460000.0;129781000.0;975305000.0;711358000.0;7762053000.0;302454000.0;-19727000.0;302454000.0;86349000.0;129781000.0;-43432000.0;-19727000.0;2135183000.0;3620492000.0;-1485309000.0;384824000.0;1564460000.0;-1179636000.0;1417130000.0;975305000.0;441825000.0;958046000.0;711358000.0;246688000.0;5846840000.0;7762053000.0;-1915213000.0;2055922000.0
2022-09-30;21237;2021-12-31;2021-09-30;2022-09-30;3189501000.0;992290000.0;12727223000.0;1436538000.0;362641000.0;7384809000.0;362603000.0;-452611000.0;11696465000.0;7105811000.0;17182146000.0;5000319000.0;2209781000.0;12390017000.0;235178000.0;-453709000.0;235178000.0;12727223000.0;17182146000.0;-4454923000.0;-453709000.0;3189501000.0;11696465000.0;-8506964000.0;992290000.0;7105811000.0;-6113521000.0;1436538000.0;5000319000.0;-3563781000.0;362641000.0;2209781000.0;-1847140000.0;7384809000.0;12390017000.0;-5005208000.0;110601000.0
