DT_REFER;CD_CONTA;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DS_CONTA;VL_CONTA
2015-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101853000.0
2015-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;117181000.0
2015-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2015-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2015-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;206687000.0
2015-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;188421000.0
2015-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2015-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2015-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5132209000.0
2015-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;5124684000.0
2015-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1702158000.0
2015-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1689068000.0
2015-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;24175000.0
2015-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;23400000.0
2015-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;13300000.0
2015-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;13592000.0
2015-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1786946000.0
2015-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2320501000.0
2015-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101853000.0
2015-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;18645000.0
2015-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2015-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2015-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;206687000.0
2015-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;191665000.0
2015-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2015-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2015-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5132209000.0
2015-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;5042392000.0
2015-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1702158000.0
2015-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1740839000.0
2015-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;24175000.0
2015-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;22743000.0
2015-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;13300000.0
2015-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;14147000.0
2015-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1786946000.0
2015-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2359720000.0
2015-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101853000.0
2015-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;327928000.0
2015-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2015-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2015-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;206687000.0
2015-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;177668000.0
2015-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2015-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2015-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5132209000.0
2015-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4967390000.0
2015-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1702158000.0
2015-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1676817000.0
2015-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;24175000.0
2015-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;22205000.0
2015-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;13300000.0
2015-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;14959000.0
2016-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;2082212000.0
2016-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2185895000.0
2016-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;132441000.0
2016-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;432163000.0
2016-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2016-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2016-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;165088000.0
2016-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;169362000.0
2016-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2016-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2016-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5011048000.0
2016-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4987556000.0
2016-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1725764000.0
2016-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1728113000.0
2016-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;22805000.0
2016-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;21723000.0
2016-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;20629000.0
2016-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;20191000.0
2016-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;2082212000.0
2016-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;1924514000.0
2016-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;132441000.0
2016-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;208774000.0
2016-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2016-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2016-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;165088000.0
2016-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;164310000.0
2016-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2016-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2016-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5011048000.0
2016-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4900799000.0
2016-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1725764000.0
2016-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1768437000.0
2016-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;22805000.0
2016-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;21210000.0
2016-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;20629000.0
2016-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;20415000.0
2016-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;2082212000.0
2016-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2177932000.0
2016-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;132441000.0
2016-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;227874000.0
2016-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2016-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2016-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;165088000.0
2016-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;180279000.0
2016-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2016-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2016-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;5011048000.0
2016-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4832859000.0
2016-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1725764000.0
2016-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1726589000.0
2016-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;22805000.0
2016-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;21045000.0
2016-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;20629000.0
2016-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;20961000.0
2017-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1954878000.0
2017-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2348452000.0
2017-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101505000.0
2017-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;217222000.0
2017-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2017-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2017-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;173058000.0
2017-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;177691000.0
2017-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2017-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2017-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;4679127000.0
2017-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4555860000.0
2017-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1729927000.0
2017-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1723219000.0
2017-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;21519000.0
2017-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;21015000.0
2017-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;25166000.0
2017-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;25330000.0
2017-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1954878000.0
2017-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2275463000.0
2017-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101505000.0
2017-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;84519000.0
2017-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2017-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2017-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;173058000.0
2017-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;174975000.0
2017-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2017-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2017-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;4679127000.0
2017-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4367995000.0
2017-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1729927000.0
2017-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1715713000.0
2017-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;21519000.0
2017-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;20048000.0
2017-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;25166000.0
2017-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;25615000.0
2017-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1954878000.0
2017-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2487654000.0
2017-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;101505000.0
2017-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;41876000.0
2017-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2017-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2017-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;173058000.0
2017-09-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;165172000.0
2017-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2017-09-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2017-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;4679127000.0
2017-09-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4262324000.0
2017-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1729927000.0
2017-09-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1650711000.0
2017-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;21519000.0
2017-09-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;21783000.0
2017-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;25166000.0
2017-09-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;26820000.0
2018-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1946797000.0
2018-03-31;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2116435000.0
2018-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;56680000.0
2018-03-31;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;93131000.0
2018-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2018-03-31;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2018-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;174785000.0
2018-03-31;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;176056000.0
2018-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2018-03-31;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2018-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;4268079000.0
2018-03-31;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4278796000.0
2018-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1780935000.0
2018-03-31;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1799801000.0
2018-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;23277000.0
2018-03-31;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;22936000.0
2018-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;35732000.0
2018-03-31;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;38480000.0
2018-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1946797000.0
2018-06-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2060752000.0
2018-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;56680000.0
2018-06-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;112379000.0
2018-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2018-06-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
2018-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Contas a Receber;174785000.0
2018-06-30;1.01.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Contas a Receber;165453000.0
2018-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Estoques;0.0
2018-06-30;1.01.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Estoques;0.0
2018-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Realizável a Longo Prazo;4268079000.0
2018-06-30;1.02.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Realizável a Longo Prazo;4202451000.0
2018-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Investimentos;1780935000.0
2018-06-30;1.02.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Investimentos;1865233000.0
2018-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Imobilizado;23277000.0
2018-06-30;1.02.03;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Imobilizado;22777000.0
2018-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Intangível;35732000.0
2018-06-30;1.02.04;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Intangível;42663000.0
2018-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Ativo Circulante;1946797000.0
2018-09-30;1.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Ativo Circulante;2663691000.0
2018-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Caixa e Equivalentes de Caixa;56680000.0
2018-09-30;1.01.01;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Caixa e Equivalentes de Caixa;233779000.0
2018-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;Aplicações Financeiras;0.0
2018-09-30;1.01.02;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;Aplicações Financeiras;0.0
